utc,epoch,average,maximum,minimum,standard_deviation,quartile1,quartile2,quartile3,anomaly_state
2016-10-27 02:08:20,1477534100,16.17698,16.23482,16.15385,0.02949,16.15385,16.15385,16.19433,0
2016-10-27 03:08:20,1477537700,16.12348,16.19433,16.07287,0.03920,16.10324,16.11336,16.15385,0
2016-10-27 04:08:20,1477541300,16.24157,16.31579,16.15385,0.05440,16.20445,16.25506,16.27530,0
2016-10-27 05:08:20,1477544900,16.27530,16.31579,16.23482,0.03306,16.25506,16.27530,16.29555,0
2016-10-27 06:08:20,1477548500,16.30769,16.35628,16.27530,0.03030,16.27530,16.31579,16.31579,0
2016-10-27 07:08:20,1477552100,16.29960,16.35628,16.23482,0.04129,16.27530,16.31579,16.31579,0
2016-10-27 08:08:20,1477555700,16.27530,16.31579,16.23482,0.02863,16.26518,16.27530,16.28543,0
2016-10-27 09:08:20,1477559300,16.33603,16.39676,16.27530,0.04526,16.30567,16.33603,16.36640,0
2016-10-27 10:08:20,1477562900,16.34278,16.35628,16.31579,0.01909,16.33603,16.35628,16.35628,0
2016-10-27 11:08:20,1477566500,16.39676,16.43725,16.35628,0.02863,16.38664,16.39676,16.40688,0
2016-10-27 12:08:20,1477570100,16.37247,16.43725,16.31579,0.04129,16.35628,16.35628,16.39676,0
2016-10-27 14:08:20,1477577300,16.41194,16.43725,16.39676,0.01960,16.39676,16.39676,16.43725,0
2016-10-27 15:08:20,1477580900,16.36784,16.39676,16.31579,0.02833,16.35628,16.35628,16.39676,0
2016-10-27 16:08:20,1477584500,16.47773,16.51822,16.43725,0.02863,16.46761,16.47773,16.48785,0
2016-10-27 17:08:20,1477588100,16.45344,16.51822,16.39676,0.04129,16.43725,16.43725,16.47773,0
2016-10-27 18:08:20,1477591700,16.49393,16.51822,16.47773,0.01983,16.47773,16.47773,16.51822,0
2016-10-27 19:08:20,1477595300,16.50202,16.55870,16.43725,0.04129,16.47773,16.51822,16.51822,0
2016-10-27 20:08:20,1477598900,16.44534,16.47773,16.39676,0.03030,16.43725,16.43725,16.47773,0
2016-10-27 21:08:20,1477602500,16.43725,16.47773,16.39676,0.02863,16.42713,16.43725,16.44737,0
2016-10-27 22:08:20,1477606100,16.40486,16.43725,16.35628,0.03030,16.39676,16.39676,16.43725,0
2016-10-27 23:08:20,1477609700,16.35628,16.39676,16.31579,0.03306,16.33603,16.35628,16.37652,0
2016-10-28 00:08:20,1477613300,16.31579,16.35628,16.27530,0.02863,16.30567,16.31579,16.32591,0
2016-10-28 01:08:20,1477616900,16.22132,16.27530,16.19433,0.03306,16.19433,16.19433,16.23482,0
2016-10-28 02:08:20,1477620500,16.24831,16.27530,16.23482,0.01909,16.23482,16.23482,16.25506,0
2016-10-28 03:08:20,1477624100,16.16007,16.23482,16.11336,0.03496,16.15385,16.15385,16.19433,0
2016-10-28 04:08:20,1477627700,16.25506,16.27530,16.23482,0.02024,16.23482,16.25506,16.27530,0
2016-10-28 05:08:20,1477631300,16.27530,16.35628,16.19433,0.05726,16.23482,16.27530,16.31579,0
2016-10-28 06:08:20,1477634900,16.31579,16.35628,16.27530,0.02863,16.30567,16.31579,16.32591,0
2016-10-28 07:08:20,1477638500,16.34818,16.39676,16.31579,0.03030,16.31579,16.35628,16.35628,0
2016-10-28 08:08:20,1477642100,16.31579,16.35628,16.27530,0.03306,16.29555,16.31579,16.33603,0
2016-10-28 09:08:20,1477645700,16.35628,16.39676,16.31579,0.02863,16.34615,16.35628,16.36640,0
2016-10-28 10:08:20,1477649300,16.34953,16.43725,16.27530,0.05440,16.31579,16.33603,16.38664,0
2016-10-28 11:08:20,1477652900,16.39098,16.47773,16.31579,0.05042,16.35628,16.39676,16.41700,0
2016-10-28 12:08:20,1477656500,16.39676,16.43725,16.35628,0.02863,16.38664,16.39676,16.40688,0
2016-10-28 13:08:20,1477660100,16.33603,16.39676,16.27530,0.03876,16.31579,16.33603,16.35628,0
2016-10-28 14:08:20,1477663700,16.34008,16.39676,16.27530,0.02882,16.31579,16.35628,16.35628,0
2016-10-28 15:08:20,1477667300,16.35628,16.43725,16.27530,0.05726,16.31579,16.35628,16.39676,0
2016-10-28 16:08:20,1477670900,16.38057,16.39676,16.35628,0.01983,16.35628,16.39676,16.39676,0
2016-10-28 17:08:20,1477674500,16.40351,16.47773,16.31579,0.05440,16.36640,16.41700,16.43725,0
2016-10-28 18:08:20,1477678100,16.41026,16.43725,16.39676,0.01909,16.39676,16.39676,16.41700,0
2016-10-28 19:08:20,1477681700,16.46964,16.51822,16.43725,0.03030,16.43725,16.47773,16.47773,0
2016-10-28 20:08:20,1477685300,16.44534,16.47773,16.39676,0.03030,16.43725,16.43725,16.47773,0
2016-10-28 21:08:20,1477688900,16.41700,16.43725,16.39676,0.02024,16.39676,16.41700,16.43725,0
2016-10-28 22:08:20,1477692500,16.39676,16.43725,16.35628,0.02863,16.38664,16.39676,16.40688,0
2016-10-28 23:08:20,1477696100,16.31579,16.35628,16.27530,0.02863,16.30567,16.31579,16.32591,0
2016-10-29 00:08:20,1477699700,16.35628,16.39676,16.31579,0.02863,16.34615,16.35628,16.36640,0
2016-10-29 01:08:20,1477703300,16.27530,16.31579,16.23482,0.02863,16.26518,16.27530,16.28543,0
2016-10-29 03:08:20,1477710500,16.19433,16.31579,16.15385,0.05227,16.15385,16.17409,16.20445,0
2016-10-29 04:08:20,1477714100,16.29265,16.31579,16.27530,0.02004,16.27530,16.27530,16.31579,0
2016-10-29 05:08:20,1477717700,16.39001,16.43725,16.31579,0.04321,16.36640,16.39676,16.42713,0
2016-10-29 06:08:20,1477721300,16.42915,16.47773,16.39676,0.03030,16.39676,16.43725,16.43725,0
2016-10-29 07:08:20,1477724900,16.47773,16.51822,16.43725,0.02561,16.47773,16.47773,16.47773,0
2016-10-29 08:08:20,1477728500,16.45344,16.51822,16.39676,0.04129,16.43725,16.43725,16.47773,0
2016-10-29 09:08:20,1477732100,16.45749,16.47773,16.43725,0.02024,16.44737,16.45749,16.46761,0
2016-10-29 10:08:20,1477735700,16.51822,16.55870,16.47773,0.02863,16.50810,16.51822,16.52834,0
2016-10-29 11:08:20,1477739300,16.49798,16.51822,16.47773,0.02024,16.48785,16.49798,16.50810,0
2016-10-29 12:08:20,1477742900,16.55870,16.59919,16.51822,0.02863,16.54858,16.55870,16.56883,0
2016-10-29 13:08:20,1477746500,16.51822,16.59919,16.43725,0.04958,16.47773,16.51822,16.55870,0
2016-10-29 14:08:20,1477750100,16.50922,16.55870,16.43725,0.03181,16.51822,16.51822,16.51822,0
2016-10-29 15:08:20,1477753700,16.55061,16.59919,16.47773,0.04721,16.51822,16.55870,16.59919,0
2016-10-29 16:08:20,1477757300,16.52979,16.55870,16.47773,0.02833,16.51822,16.51822,16.55870,0
2016-10-29 17:08:20,1477760900,16.59109,16.63968,16.55870,0.03030,16.55870,16.59919,16.59919,0
2016-10-29 18:08:20,1477764500,16.57895,16.63968,16.51822,0.03876,16.55870,16.57895,16.59919,0
2016-10-29 19:08:20,1477768100,16.57895,16.59919,16.55870,0.02024,16.56883,16.57895,16.58907,0
2016-10-29 20:08:20,1477771700,16.58300,16.63968,16.51822,0.04129,16.55870,16.59919,16.59919,0
2016-10-29 21:08:20,1477775300,16.51822,16.55870,16.47773,0.03306,16.49798,16.51822,16.53846,0
2016-10-29 22:08:20,1477778900,16.51012,16.55870,16.47773,0.03030,16.47773,16.51822,16.51822,0
2016-10-29 23:08:20,1477782500,16.44399,16.47773,16.39676,0.02782,16.43725,16.43725,16.46761,0
2016-10-30 00:08:20,1477786100,16.38866,16.43725,16.35628,0.03030,16.35628,16.39676,16.39676,0
2016-10-30 01:08:20,1477789700,16.31579,16.31579,16.31579,0.00000,16.31579,16.31579,16.31579,0
2016-10-30 02:08:20,1477793300,16.25795,16.27530,16.23482,0.02004,16.23482,16.27530,16.27530,0
2016-10-30 03:08:20,1477796900,16.30422,16.35628,16.23482,0.04171,16.27530,16.31579,16.33603,0
2016-10-30 04:08:20,1477800500,16.35628,16.43725,16.31579,0.04328,16.31579,16.35628,16.37652,0
2016-10-30 05:08:20,1477804100,16.46154,16.47773,16.43725,0.01983,16.43725,16.47773,16.47773,0
2016-10-30 06:08:20,1477807700,16.46038,16.55870,16.39676,0.05667,16.41700,16.43725,16.49798,0
2016-10-30 07:08:20,1477811300,16.48583,16.51822,16.43725,0.03030,16.47773,16.47773,16.51822,0
2016-10-30 08:08:20,1477814900,16.51822,16.55870,16.47773,0.03306,16.49798,16.51822,16.53846,0
2016-10-30 09:08:20,1477818500,16.51822,16.55870,16.47773,0.02863,16.50810,16.51822,16.52834,0
2016-10-30 10:08:20,1477822100,16.61269,16.63968,16.59919,0.01909,16.59919,16.59919,16.61943,0
2016-10-30 11:08:20,1477825700,16.57490,16.63968,16.51822,0.04129,16.55870,16.55870,16.59919,0
2016-10-30 12:08:20,1477829300,16.57895,16.59919,16.55870,0.02024,16.56883,16.57895,16.58907,0
2016-10-30 13:08:20,1477832900,16.58401,16.63968,16.51822,0.03469,16.55870,16.59919,16.59919,0
2016-10-30 14:08:20,1477836500,16.53846,16.59919,16.47773,0.03506,16.51822,16.53846,16.55870,0
2016-10-30 15:08:20,1477840100,16.63068,16.68016,16.55870,0.03709,16.59919,16.63968,16.63968,0
2016-10-30 16:08:20,1477843700,16.59341,16.68016,16.51822,0.05042,16.55870,16.59919,16.61943,0
2016-10-30 17:08:20,1477847300,16.63968,16.68016,16.59919,0.02863,16.62955,16.63968,16.64980,0
2016-10-30 18:08:20,1477850900,16.68826,16.72065,16.63968,0.03030,16.68016,16.68016,16.72065,0
2016-10-30 19:08:20,1477854500,16.63968,16.68016,16.59919,0.02863,16.62955,16.63968,16.64980,0
2016-10-30 20:08:20,1477858100,16.63968,16.68016,16.59919,0.02863,16.62955,16.63968,16.64980,0
2016-10-30 21:08:20,1477861700,16.56545,16.59919,16.51822,0.02782,16.55870,16.55870,16.58907,0
2016-10-30 22:08:20,1477865300,16.53846,16.55870,16.51822,0.02024,16.51822,16.53846,16.55870,0
2016-10-30 23:08:20,1477868900,16.51822,16.55870,16.47773,0.02863,16.50810,16.51822,16.52834,0
2016-10-31 00:08:20,1477872500,16.41700,16.47773,16.35628,0.04526,16.38664,16.41700,16.44737,0
2016-10-31 02:08:20,1477879700,16.34562,16.39676,16.31579,0.02214,16.31579,16.35628,16.35628,0
2016-10-31 03:08:20,1477883300,16.39676,16.43725,16.35628,0.03306,16.37652,16.39676,16.41700,0
2016-10-31 04:08:20,1477886900,16.36437,16.43725,16.31579,0.04721,16.31579,16.35628,16.39676,0
2016-10-31 05:08:20,1477890500,16.37652,16.39676,16.35628,0.02024,16.36640,16.37652,16.38664,0
2016-10-31 06:08:20,1477894100,16.46154,16.51822,16.39676,0.04129,16.43725,16.47773,16.47773,0
2016-10-31 07:08:20,1477897700,16.44399,16.47773,16.39676,0.02782,16.43725,16.43725,16.46761,0
2016-10-31 08:08:20,1477901300,16.51822,16.55870,16.47773,0.02561,16.51822,16.51822,16.51822,0
2016-10-31 09:08:20,1477904900,16.53846,16.59919,16.47773,0.04526,16.50810,16.53846,16.56883,0
2016-10-31 10:08:20,1477908500,16.53846,16.59919,16.47773,0.04526,16.50810,16.53846,16.56883,0
2016-10-31 11:08:20,1477912100,16.55870,16.59919,16.51822,0.02863,16.54858,16.55870,16.56883,0
2016-10-31 12:08:20,1477915700,16.47773,16.51822,16.43725,0.02863,16.46761,16.47773,16.48785,0
2016-10-31 13:08:20,1477919300,16.49123,16.51822,16.43725,0.02699,16.47773,16.47773,16.51822,0
2016-10-31 14:08:20,1477922900,16.47773,16.55870,16.39676,0.05726,16.43725,16.47773,16.51822,0
2016-10-31 15:08:20,1477926500,16.51199,16.55870,16.43725,0.04155,16.47773,16.51822,16.55870,0
2016-10-31 16:08:20,1477930100,16.47773,16.55870,16.39676,0.05726,16.43725,16.47773,16.51822,0
2016-10-31 17:08:20,1477933700,16.47773,16.51822,16.43725,0.03306,16.45749,16.47773,16.49798,0
2016-10-31 18:08:20,1477937300,16.52497,16.55870,16.47773,0.02782,16.51822,16.51822,16.54858,0
2016-10-31 19:08:20,1477940900,16.52632,16.55870,16.47773,0.03030,16.51822,16.51822,16.55870,0
2016-10-31 20:08:20,1477944500,16.52497,16.59919,16.47773,0.04321,16.48785,16.51822,16.54858,0
2016-10-31 21:08:20,1477948100,16.46761,16.51822,16.43725,0.03357,16.43725,16.45749,16.48785,0
2016-10-31 22:08:20,1477951700,16.41296,16.47773,16.35628,0.04129,16.39676,16.39676,16.43725,0
2016-10-31 23:08:20,1477955300,16.41700,16.43725,16.39676,0.02024,16.40688,16.41700,16.42713,0
2016-11-01 00:08:20,1477958900,16.32389,16.35628,16.27530,0.03030,16.31579,16.31579,16.35628,0
2016-11-01 01:08:20,1477962500,16.31579,16.31579,16.31579,0.00000,16.31579,16.31579,16.31579,0
2016-11-01 02:08:20,1477966100,16.26663,16.35628,16.23482,0.03482,16.23482,16.27530,16.27530,0
2016-11-01 03:08:20,1477969700,16.22903,16.31579,16.19433,0.03372,16.19433,16.23482,16.23482,0
2016-11-01 04:08:20,1477973300,16.34953,16.39676,16.27530,0.04321,16.32591,16.35628,16.38664,0
2016-11-01 05:08:20,1477976900,16.36302,16.39676,16.31579,0.02782,16.35628,16.35628,16.38664,0
2016-11-01 06:08:20,1477980500,16.41700,16.47773,16.35628,0.03876,16.39676,16.41700,16.43725,0
2016-11-01 07:08:20,1477984100,16.39098,16.47773,16.31579,0.05042,16.35628,16.39676,16.41700,0
2016-11-01 08:08:20,1477987700,16.40486,16.43725,16.35628,0.03030,16.39676,16.39676,16.43725,0
2016-11-01 09:08:20,1477991300,16.46154,16.51822,16.39676,0.04129,16.43725,16.47773,16.47773,0
2016-11-01 10:08:20,1477994900,16.50202,16.51822,16.47773,0.01983,16.47773,16.51822,16.51822,0
2016-11-01 11:08:20,1477998500,16.55870,16.59919,16.51822,0.02863,16.54858,16.55870,16.56883,0
2016-11-01 12:08:20,1478002100,16.52632,16.55870,16.47773,0.03030,16.51822,16.51822,16.55870,0
2016-11-01 13:08:20,1478005700,16.55870,16.55870,16.55870,0.00000,16.55870,16.55870,16.55870,0
2016-11-01 14:08:20,1478009300,16.55870,16.55870,16.55870,0.00000,16.55870,16.55870,16.55870,0
2016-11-01 15:08:20,1478012900,16.49614,16.55870,16.43725,0.03606,16.47773,16.51822,16.51822,0
2016-11-01 16:08:20,1478016500,16.59109,16.63968,16.55870,0.03030,16.55870,16.59919,16.59919,0
2016-11-01 17:08:20,1478020100,16.57606,16.63968,16.51822,0.03658,16.55870,16.55870,16.59919,0
2016-11-01 18:08:20,1478023700,16.61538,16.63968,16.59919,0.01983,16.59919,16.59919,16.63968,0
2016-11-01 19:08:20,1478027300,16.59919,16.63968,16.55870,0.02863,16.58907,16.59919,16.60931,0
2016-11-01 20:08:20,1478030900,16.55870,16.59919,16.51822,0.02863,16.54858,16.55870,16.56883,0
2016-11-01 21:08:20,1478034500,16.55870,16.59919,16.51822,0.02863,16.54858,16.55870,16.56883,0
2016-11-01 22:08:20,1478038100,16.48448,16.51822,16.43725,0.02782,16.47773,16.47773,16.50810,0
2016-11-01 23:08:20,1478041700,16.45749,16.47773,16.43725,0.02024,16.43725,16.45749,16.47773,0
2016-11-02 00:08:20,1478045300,16.41700,16.43725,16.39676,0.02024,16.40688,16.41700,16.42713,0
2016-11-02 01:08:20,1478048900,16.33198,16.39676,16.31579,0.02686,16.31579,16.31579,16.34615,0
2016-11-02 02:08:20,1478052500,16.39676,16.43725,16.35628,0.02863,16.38664,16.39676,16.40688,0
2016-11-02 03:08:20,1478056100,16.31579,16.35628,16.27530,0.03060,16.29555,16.31579,16.33603,0
2016-11-02 04:08:20,1478059700,16.41026,16.43725,16.39676,0.01909,16.39676,16.39676,16.41700,0
2016-11-02 05:08:20,1478063300,16.43725,16.51822,16.35628,0.05726,16.39676,16.43725,16.47773,0
2016-11-02 06:08:20,1478066900,16.43725,16.47773,16.39676,0.03306,16.41700,16.43725,16.45749,0
2016-11-02 07:08:20,1478070500,16.50202,16.55870,16.43725,0.04129,16.47773,16.51822,16.51822,0
2016-11-02 08:08:20,1478074100,16.48448,16.51822,16.43725,0.02782,16.47773,16.47773,16.50810,0
2016-11-02 09:08:20,1478077700,16.57220,16.59919,16.55870,0.01909,16.55870,16.55870,16.57895,0
2016-11-02 10:08:20,1478081300,16.57895,16.63968,16.51822,0.03876,16.55870,16.57895,16.59919,0
2016-11-02 11:08:20,1478084900,16.56680,16.59919,16.51822,0.03030,16.55870,16.55870,16.59919,0
2016-11-02 12:08:20,1478088500,16.59919,16.63968,16.55870,0.02863,16.58907,16.59919,16.60931,0
2016-11-02 13:08:20,1478092100,16.49798,16.55870,16.43725,0.04526,16.46761,16.49798,16.52834,0
2016-11-02 14:08:20,1478095700,16.50350,16.55870,16.47773,0.02603,16.47773,16.51822,16.51822,0
2016-11-02 15:08:20,1478099300,16.50087,16.59919,16.43725,0.05667,16.45749,16.47773,16.53846,0
2016-11-02 16:08:20,1478102900,16.61076,16.63968,16.55870,0.02833,16.59919,16.59919,16.63968,0
2016-11-02 17:08:20,1478106500,16.60594,16.68016,16.51822,0.05440,16.56883,16.61943,16.63968,0
2016-11-02 18:08:20,1478110100,16.63968,16.68016,16.59919,0.03306,16.61943,16.63968,16.65992,0
2016-11-02 19:08:20,1478113700,16.65317,16.68016,16.63968,0.01909,16.63968,16.63968,16.65992,0
2016-11-02 20:08:20,1478117300,16.59919,16.63968,16.55870,0.02863,16.58907,16.59919,16.60931,0
2016-11-02 21:08:20,1478120900,16.59244,16.68016,16.51822,0.05440,16.55870,16.57895,16.62955,0
2016-11-02 22:08:20,1478124500,16.53846,16.59919,16.47773,0.03876,16.51822,16.53846,16.55870,0
2016-11-02 23:08:20,1478128100,16.48583,16.51822,16.43725,0.03030,16.47773,16.47773,16.51822,0
2016-11-03 00:08:20,1478131700,16.43725,16.47773,16.39676,0.02863,16.42713,16.43725,16.44737,0
2016-11-03 01:08:20,1478135300,16.34818,16.39676,16.31579,0.03030,16.31579,16.35628,16.35628,0
2016-11-03 03:08:20,1478142500,16.29265,16.35628,16.27530,0.02949,16.27530,16.27530,16.29555,0
2016-11-03 04:08:20,1478146100,16.31579,16.31579,16.31579,0.00000,16.31579,16.31579,16.31579,0
2016-11-03 05:08:20,1478149700,16.43050,16.47773,16.35628,0.04321,16.40688,16.43725,16.46761,0
2016-11-03 06:08:20,1478153300,16.44399,16.47773,16.39676,0.02782,16.43725,16.43725,16.46761,0
2016-11-03 07:08:20,1478156900,16.51822,16.55870,16.47773,0.02863,16.50810,16.51822,16.52834,0
2016-11-03 08:08:20,1478160500,16.49798,16.55870,16.43725,0.03876,16.47773,16.49798,16.51822,0
2016-11-03 09:08:20,1478164100,16.51822,16.51822,16.51822,0.00000,16.51822,16.51822,16.51822,0
2016-11-03 10:08:20,1478167700,16.58300,16.63968,16.51822,0.04129,16.55870,16.59919,16.59919,0
2016-11-03 11:08:20,1478171300,16.51822,16.55870,16.47773,0.02863,16.50810,16.51822,16.52834,0
2016-11-03 12:08:20,1478174900,16.55870,16.59919,16.51822,0.02863,16.54858,16.55870,16.56883,0
2016-11-03 13:08:20,1478178500,16.47773,16.51822,16.43725,0.02863,16.46761,16.47773,16.48785,0
2016-11-03 14:08:20,1478182100,16.52926,16.55870,16.47773,0.03035,16.51822,16.51822,16.55870,0
2016-11-03 15:08:20,1478185700,16.56883,16.68016,16.43725,0.08034,16.50810,16.57895,16.63968,0
2016-11-03 16:08:20,1478189300,16.57490,16.63968,16.51822,0.04129,16.55870,16.55870,16.59919,0
2016-11-03 17:08:20,1478192900,16.63968,16.68016,16.59919,0.03306,16.61943,16.63968,16.65992,0
2016-11-03 18:08:20,1478196500,16.64642,16.68016,16.59919,0.02782,16.63968,16.63968,16.67004,0
2016-11-03 19:08:20,1478200100,16.68016,16.72065,16.63968,0.03306,16.65992,16.68016,16.70040,0
2016-11-03 20:08:20,1478203700,16.63968,16.68016,16.59919,0.02863,16.62955,16.63968,16.64980,0
2016-11-03 21:08:20,1478207300,16.56680,16.59919,16.51822,0.03030,16.55870,16.55870,16.59919,0
2016-11-03 22:08:20,1478210900,16.55870,16.59919,16.51822,0.02863,16.54858,16.55870,16.56883,0
2016-11-03 23:08:20,1478214500,16.45074,16.51822,16.39676,0.04476,16.40688,16.45749,16.47773,0
2016-11-04 02:08:20,1478225300,16.31579,16.31579,16.31579,0.00000,16.31579,16.31579,16.31579,0
2016-11-04 03:08:20,1478228900,16.47773,16.47773,16.47773,0.00000,16.47773,16.47773,16.47773,0
2016-11-04 04:08:20,1478232500,16.45749,16.51822,16.43725,0.03092,16.43725,16.43725,16.46761,0
2016-11-04 05:08:20,1478236100,16.57220,16.59919,16.55870,0.01909,16.55870,16.55870,16.57895,0
2016-11-04 06:08:20,1478239700,16.59341,16.68016,16.51822,0.05042,16.55870,16.59919,16.61943,0
2016-11-04 07:08:20,1478243300,16.57895,16.63968,16.51822,0.04526,16.54858,16.57895,16.60931,0
2016-11-04 08:08:20,1478246900,16.59919,16.63968,16.55870,0.03306,16.57895,16.59919,16.61943,0
2016-11-04 09:08:20,1478250500,16.59919,16.63968,16.55870,0.02561,16.59919,16.59919,16.59919,0
2016-11-04 10:08:20,1478254100,16.63968,16.68016,16.59919,0.02863,16.62955,16.63968,16.64980,0
2016-11-04 11:08:20,1478257700,16.59919,16.63968,16.55870,0.03306,16.57895,16.59919,16.61943,0
2016-11-04 12:08:20,1478261300,16.55870,16.59919,16.51822,0.03306,16.53846,16.55870,16.57895,0
2016-11-04 13:08:20,1478264900,16.54251,16.59919,16.47773,0.04129,16.51822,16.55870,16.55870,0
2016-11-04 14:08:20,1478268500,16.52979,16.55870,16.47773,0.02833,16.51822,16.51822,16.55870,0
2016-11-04 15:08:20,1478272100,16.61943,16.68016,16.55870,0.03092,16.59919,16.61943,16.63968,0
2016-11-04 16:08:20,1478275700,16.57490,16.63968,16.51822,0.04129,16.55870,16.55870,16.59919,0
2016-11-04 17:08:20,1478279300,16.59919,16.59919,16.59919,0.00000,16.59919,16.59919,16.59919,0
2016-11-04 18:08:20,1478282900,16.57895,16.63968,16.51822,0.03876,16.55870,16.57895,16.59919,0
2016-11-04 19:08:20,1478286500,16.55870,16.59919,16.51822,0.02863,16.54858,16.55870,16.56883,0
2016-11-04 20:08:20,1478290100,16.55870,16.59919,16.51822,0.02863,16.54858,16.55870,16.56883,0
2016-11-04 21:08:20,1478293700,16.48448,16.51822,16.43725,0.02782,16.47773,16.47773,16.50810,0
2016-11-04 22:08:20,1478297300,16.48448,16.55870,16.43725,0.04321,16.44737,16.47773,16.50810,0
2016-11-04 23:08:20,1478300900,16.43725,16.47773,16.39676,0.03306,16.41700,16.43725,16.45749,0
2016-11-05 00:08:20,1478304500,16.39676,16.43725,16.35628,0.03306,16.37652,16.39676,16.41700,0
2016-11-05 01:08:20,1478308100,16.38057,16.43725,16.31579,0.04129,16.35628,16.39676,16.39676,0
2016-11-05 02:08:20,1478311700,16.33828,16.39676,16.31579,0.02773,16.31579,16.31579,16.35628,0
2016-11-05 03:08:20,1478315300,16.41700,16.43725,16.39676,0.02024,16.39676,16.41700,16.43725,0
2016-11-05 04:08:20,1478318900,16.43725,16.51822,16.39676,0.04675,16.39676,16.41700,16.46761,0
2016-11-05 05:08:20,1478322500,16.47773,16.51822,16.43725,0.02863,16.46761,16.47773,16.48785,0
2016-11-05 06:08:20,1478326100,16.53846,16.59919,16.47773,0.04526,16.50810,16.53846,16.56883,0
2016-11-05 07:08:20,1478329700,16.55870,16.59919,16.51822,0.02561,16.55870,16.55870,16.55870,0
2016-11-05 08:08:20,1478333300,16.63158,16.68016,16.59919,0.03030,16.59919,16.63968,16.63968,0
2016-11-05 09:08:20,1478336900,16.61943,16.68016,16.55870,0.03876,16.59919,16.61943,16.63968,0
2016-11-05 10:08:20,1478340500,16.63968,16.68016,16.59919,0.02863,16.62955,16.63968,16.64980,0
2016-11-05 11:08:20,1478344100,16.68016,16.72065,16.63968,0.02863,16.67004,16.68016,16.69028,0
